movie_id	rating	p_0	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8	p_9	p_10	p_11	p_12	p_13	p_14	p_15	p_16	p_17	p_18	p_19
1032266	6.7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1047834	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1051820	5.9	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1052246	7.4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1055440	4.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1055633	7.0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1056905	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
1057284	6.6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1064199	6.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
1067272	6.5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1071219	6.2	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0
1071647	6.9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1072373	6.7	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1072763	5.5	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1075228	4.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
1087247	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1088952	7.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1089233	3.7	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
1091175	5.4	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
1091333	6.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1091346	6.2	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0
1094668	6.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1096949	5.8	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
1102360	6.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1105278	6.2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0
1105284	7.2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1107052	6.0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1107088	6.1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2
1108697	7.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1109777	7.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1113205	6.1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0
1126385	6.7	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1126401	6.4	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0
1126572	5.8	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
1126979	6.8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1128108	6.6	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0
1128561	3.6	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0
1131046	6.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
1134155	7.2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0
1134919	5.8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
1137578	6.2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1138675	5.6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
1139763	6.6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1139962	6.1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
1144172	7.5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1148228	7.2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0
1157124	6.0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1162528	7.2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0
1170621	6.8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
1179416	6.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
1181107	7.5	0	0	0	0	0	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0
1184652	6.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1188638	6.6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1190115	6.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1191380	6.9	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1191975	6.4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0
1202791	5.8	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0
1203340	4.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1203778	7.0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1204925	6.4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
1205027	7.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1208705	6.8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1208768	6.0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0
1210091	6.3	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
1213939	5.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1219214	4.9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1223386	6.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1223684	7.8	0	0	0	0	0	0	1	0	0	0	1	0	3	0	0	0	1	0	0	0
1223711	7.3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1226363	7.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0
1230920	6.6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1231856	6.6	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
1239627	6.7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1241597	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
1241914	7.4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1246394	6.3	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
1247973	7.4	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
1259785	8.1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
1265864	7.2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1270703	7.6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1273396	5.4	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1273572	6.9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1274324	6.4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0
1278961	6.7	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3
1285833	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1290182	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1291587	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
1305939	6.2	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0
1306645	6.8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1307956	7.1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1320563	7.7	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
1324717	4.4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1324831	5.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
1326091	5.4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1328186	7.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1328239	7.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
1330432	7.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
1343208	6.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1343342	8.1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3
1343517	6.5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
1343628	7.0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0
1345168	7.0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0
1345561	6.7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1353671	6.5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1356971	7.6	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
1356982	6.3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
1357330	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
1364174	6.9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1364397	6.2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1365330	6.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1365411	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1365472	7.4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1365502	7.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1367189	6.8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1367442	6.9	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1367501	6.2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1367539	7.6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1369060	4.6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1371113	7.0	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
1373852	5.9	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1374201	5.8	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1374349	8.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1374740	6.2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1380361	5.3	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
1380482	4.9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1380903	5.6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1382226	6.7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1385251	7.0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0
1389099	6.7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1392986	5.8	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
1393318	8.1	0	0	0	0	0	0	0	0	2	0	1	0	4	0	0	1	0	0	0	0
1394167	5.8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1394726	5.6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
1396988	7.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1397120	7.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1397198	7.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1397377	7.6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1399289	4.8	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
1405221	6.6	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
1412382	5.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1412446	6.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1412632	7.9	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1413265	4.4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
1413739	6.9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1416397	6.6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1424739	7.4	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1425779	6.4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1428048	7.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
1428955	6.8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1430396	7.4	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0
1441031	6.6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1443465	7.0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
1448684	6.2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
1452377	6.5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1456429	7.0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1
1460724	7.3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
1466817	5.9	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1468099	5.3	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
1469871	6.1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
1471253	7.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1474328	6.8	0	0	0	0	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0
1478417	7.6	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1482772	5.6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1482874	6.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
1484938	7.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1485962	6.9	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
1488066	7.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1504619	5.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1505118	6.8	0	0	0	0	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
1506297	6.1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1506960	5.7	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
1508787	4.7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1511944	7.5	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1512171	5.7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1523484	4.9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1524596	6.6	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
1525408	6.7	0	0	1	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0
1531941	5.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
1533664	7.3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
1545870	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1549008	4.9	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
1551200	7.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1554502	7.4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1560455	8.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1562284	6.3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1565181	6.4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1566225	6.9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0
1567210	3.6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1569634	6.2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
1571083	6.3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1580932	4.7	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0
1587300	7.2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1587667	5.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0
1587823	6.6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1588102	6.8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1590523	6.9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1591883	5.6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1591891	7.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1591945	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1597728	6.2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
1597877	6.3	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0
1599541	4.8	0	0	1	1	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0
1599864	6.8	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1604902	5.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1606601	5.3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1609520	7.8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1613245	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
1615355	7.3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1
1615582	6.8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1623252	5.7	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1623960	7.7	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
1626038	6.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
1629631	6.8	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	1	0	0	1
1632580	6.8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
1634239	6.8	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1635059	7.7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1641890	7.8	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
1644867	6.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1647860	6.9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1653423	6.7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0
1654450	7.0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
1658116	5.9	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1659846	5.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1661137	6.3	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0
1663320	5.4	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
1668076	7.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1668866	7.5	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1673949	7.6	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
1677642	6.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1679183	6.9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1679809	7.0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
1682270	6.9	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0
1682805	6.3	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
1686720	8.1	0	0	0	0	0	2	0	1	0	1	1	0	0	0	0	2	0	0	0	0
1688109	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1689394	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
1690244	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
1692374	7.1	1	0	0	0	0	2	0	0	3	0	0	1	2	0	0	0	0	0	0	0
1693905	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1700544	4.7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1703792	6.6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1721414	8.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1728156	6.7	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
1740284	6.6	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
1743227	7.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5
1744593	5.1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1744708	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1745050	6.5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1745339	6.6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1749093	7.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
1755731	5.4	0	0	0	2	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0
1758524	5.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1759292	5.1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
1764812	4.2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
1765026	7.3	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	1
1765978	7.4	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1766226	5.1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1766514	4.7	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1771007	7.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1774803	6.8	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	1	0	0	0	0
1777992	7.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1779669	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1788713	7.1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
1792094	6.5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1793072	7.5	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1800351	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1814192	5.1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1822446	4.2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1822878	6.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1822948	6.0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1829909	4.5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1830431	5.9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
1836603	5.4	0	0	2	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
1841530	6.3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1847843	4.2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1850265	6.9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1851703	6.7	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
1852179	6.2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
1858682	6.9	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1859592	5.7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1862086	6.4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1871167	5.3	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
1872336	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1882947	6.4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1882956	6.6	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0
1883157	8.3	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
1888433	7.3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
1897047	4.3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1906889	6.3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
